userName;score;at;content
Pengguna Google;5;29/08/2025 11:51;game ini juga sangat bermanfaat, karena mengandung permainan yg baik seperi game simulasi serta memberikan motivasi kreatif dalam bermain game dan memiliki banyak game yg mereka sukai, tetapi sedikit ada beberapa bug, seperti kadang ga bisa loncat, kamera suka ngezoom sendiri, kadang tiba2 disconnect, kadang juga keluar sendiri, mohon diperbaiki bug-bug nya dan semoga keluhan2 yg kami berikan dapat diterima
Pengguna Google;5;18/10/2025 23:07;lumayan bagus sih tapi mohon bug nya di hilangkan,aku ga main 3 hari tiba tiba aku ku hilang aku coba login ga bisa,kalo dicuri gamungkin soalnya ga ada yang tau terus di map nya seri seru kalo ada yang mau Mabar ini usn ku @Lee_mineralll
Pengguna Google;4;05/10/2025 03:40;untuk gamplaynya asik ,seru, +keren dari mapnya ,pilihan avanya bagus semua ,tapi untuk bbrp map butuh pengoptimalan mungkin karna hp saya saja yg kurang kuat tapi kalo bisa lebih di optimalkan akan lebih baik lagi dan ada bbrp bug seperti baju ava nembus dan sedikit sela hitam di kiri .sekian dari saya
Pengguna Google;5;24/10/2025 05:20;game nya seruh banget kita bisa pilih pilih map yang kita sukai game Nya juga GK bikin hp kita ngelag kita bisa Mabar bareng temen dan Besti online kita walaupun aku pake data tapi GK pernah ngelag aku juga pake wifi sih tapi dua duanya GK bikin hp ngelag aku suka banget bermain Roblox
Pengguna Google;4;08/11/2025 03:08;"bener bener bagus yaa 👍👍👍🤩, tapi.. sayangnya pas itu aku lagi main plant vs brainrot, tiba tiba ada kode error, errornya bukan yg angka tapi cuman ""error tidak diketahui"""
Pengguna Google;5;01/09/2025 13:16;game ini juga sangat bermanfaat karena mengandung permainan yang baik seperti geme simulasi serta memberikan motivasi kreatif dalam bermain game dan memiliki game yang di sukai , tapi sedikit beberapa bug seperti kadang gak bisa loncat nya kamera suka ngezoom sendiri kadang kadang tiba-tiba disconnect , kadang juga keluar sendiri mohon di perbaiki bug bug nya dan semoga keluhan yang kami berikan dapat di terima
Pengguna Google;4;02/11/2025 08:32;ini itu seru banget bisa ganti avatar ,nama dan banyak banget map nya pokok nya seru deh ! game nya bagus bisa punya banyak teman sampai 1.000 / seribu seru tapi ada lah game mengerikan dan game yang sedih tapu tak apa apa seru deh main game roblox apakah kalian pernah main roblox jika belum cobain yang sudah,beri ulasan bagus untuk game ini apakah boleh ? ini game seru banget beneran !tapi 1- nya adalah : wajib ada internet/wifi😭😭
Pengguna Google;4;18/10/2025 03:00;Tolong Roblox perbaiki dulu ini, padahal ak main tiktok, ig dll make wifi lancar lancar aja tp knp pas main Roblox lngsung loadnya lama bgt, jd map nya abu abu
Pengguna Google;5;08/11/2025 07:35;seru banget game nya bisa petualangan di gunung bisa main tower dan bisa juga hias ava map aku seneng banget kenal game ini jadi aku kalo bosan tinggal mabar teman ku dan bermain bersama sama yok main roblox dijamin pikiran sterss mu jadi ilang gitu aja 👉🏻👈🏻
Pengguna Google;5;09/11/2025 10:32;ini game bagus, saran buat developer diperbaiki bug, map nya banyak dan ga bikin bosen tombol lompat nya gedein dikit pls, kadang kesel kalau ga kepencet
Pengguna Google;4;20/10/2025 08:58;gamenya bagus sangat seru bisa mabar dgn teman dan asyik sekali tetapi tolong hari ini sya tiba tiba tdk bisa mabar dan semua map nya ngebut tdk bisa dimainkan tolong diperbaiki ya pihak roblox
Pengguna Google;1;04/11/2025 04:46;apaan tiba-tiba ga bisa rekam di Roblox, cmn bisa ambil foto doang, udh install ulang tetep g balik, klo pke rekam layar biasa jelek mkmy pake rekam di Roblox langsung trus tiba-tiba di hilangin, sakit hati rasanya, plis balikin lagii😭😭
Pengguna Google;5;06/11/2025 06:19;Game ini bagus banget,KLO aku lagi bosen Aku buka game ini TPI meskipun ada orang yg iseng dan ering nge-lag juga TPI game ini seru banget Krn,byk map yg bisa kita mainnkann🤭
Pengguna Google;5;30/10/2025 18:44;game seru,tapi sering bug sama ngelag tolong dipermudah yaa,jujur ini game slalu aku mainin tiap hari jangan bikin aku memiliki niatan untuk stop main ini hnya karna lag,trimakasih
Pengguna Google;5;26/10/2025 06:25;bagus banget karena banyak game game yang update walau banyak kendala saat main yaitu kayak bug ataupun ngelag tapi roblox selalu jadi nomor satuuu di hati kuuu karna bagus dan relistisss bgt semangat roblox 👍👍👍👍👍👍😎
Pengguna Google;5;26/10/2025 00:49;game nya keren, tapi dikit-dikit update aku males update ya seru game nya banyak yang viral misal nya: grow a gardenia, steal a brainrot, 99 nights in the forests jadi game nya seru gak banyak bug
Pengguna Google;5;19/10/2025 17:00;"kenapa saya gabisa main di HP. tpi di laptop bisa. ketika login di HP terdapat informasi ""Versi aplikasi ini tidak lagi tersedia di negaramu. Untuk terus bermain, download Roblox versi terbaru"". Tolong dong min saya mau main di HP😢🙏"
Pengguna Google;5;31/10/2025 05:06;untuk voice gak usah pake KTP swafoto atau lain lain langsung aja semua bisa onmic s mau biar makin rame kalo saran aku gitu kalo gak mau yaudah orang mau nya gitu tapi kalo gak mau terserah
Pengguna Google;5;14/10/2025 08:30;bagus banget sih aplikasi nya apa lagi waktu pakai tb ku aku paling suka permainan ini soalnya ada grow garden, tapi saran aku kalo misalnya kita ke pencet keluar nanti jangan ulang lagi dari awal terus juga kadang permainan nya ngeleg padahal data ku bagus jaringan nya juga terus tb ku sama hp ku bagus kok, tapi bagus banget oh ya jangan apgreb terus aku males don lot soalnya.🗿🥰🥰
Pengguna Google;5;29/10/2025 10:28;bagus banget map nya banyak seu dan unik unik dan ada mau squid game juga awal nya sih aku pikir jelek ternyata enak banget dimainin dan juga bisa Mabar pokonya seruuu
Pengguna Google;5;06/11/2025 12:06;gemes ini bagus bisa berteman juga pokok nya bagus deh bisa main apa aja bisa main gag plat vs brandot dan juga lain lain pokok nya bagus aku suka games ini bagus banget
Pengguna Google;4;24/10/2025 04:34;gamenya bagus, cuman macet macet karenakan banyak hp kentang tapi ini game sangat bagus dan saya minta game bisa voice untuk segala umur boleh gak
Pengguna Google;1;15/10/2025 22:06;"uh..akhir²ini game nya selalu ada bug yang tidak bisa masuk alias ""gagal masuk server, silahkan cek wifi etc"". padahal wifi aku lancar aja bisa buka semua game atau platform lain, kuota juga kagak bisa padahal masih ada sisanya cuman rublux ini doang kagak bisa🥀 please lah di fix, aku dah top up banyak Ama grind masa jadi gini ish ish💔"
Pengguna Google;3;13/10/2025 12:16;tolong diperbaikin untuk masalah microfonnya, setiap lagi ngumpul bareng teman yang lebih dari 4 orang suara mic saya jadi mendem dan hampir tidak kedengaran oleh teman bermain saya, masalah ini juga sering terjadi dibanyak player, tolong diperbaikin lagi.
Pengguna Google;4;19/10/2025 13:59;bagus, tapi tolong bgt anjir bug ava ngeblur mengganggu, guah udh cari tutor sana sini biar bugnya berenti tp kga dapet dapet. semoga bug nya bisa cepat diperbaiki.
Pengguna Google;5;13/09/2025 09:28;WAH!ini game terbagus yang pernah aku mainin sihh gamenya juga ga kalah seru sama kita bisa dapetin item gratis dan robux gratis!!cuma aku agak kesel nih sama bug nya kadang tombol lompat nya ilang terus layar ke zoom sendiri,sama kurangin waktu update nya kan kasian sama yang memonya penuh.udah deh segitu ajaa Game ini aku kasih bintang 5
Pengguna Google;2;24/10/2025 11:03;gak bagus sama sekali ngebug terus ini gak HP ku yang rusak ya tp roblox nya yang gak mau ngontrol wifinya ada tapi lemot aku nonton youtube gak lemot aku nonton tiktok gak lemot juga aku main game lainnya juga gak lemot pas aku ke roblox sistemnya jadi diam gak bisa di gerakin ini tolong diperbaiki dengan cara jangan pilih kasih
Pengguna Google;5;26/09/2025 02:39;game nya seru, karna disini main ga mandang usia dan gender. game nya juga banyak engga cuma naik gunung doang. cuma beberapa kali ada bug (mungkin) kaya rekam layarnya hilang atau diharuskan keluar pas lagi ditengah² main game. mohon selalu di upgrade dan perbaikan. thanks roblox👍🏻
Pengguna Google;4;29/08/2025 04:52;Bagus banget dan banyak teman wlaupun tempat nya jauh tapi masih bisa ketemu setiap bermain dan bisa bergabung dalam game pokok nya seru aku kasih bintang lima tapi perbaiki ya soal nya banyak bug dan lag kadang kadang suka ga ada temen kayak habis buat akun baru gituu,,tolong itu di hilangin ya roblox, tapi,saat wifi/kuota aku banyak dan ada sinyal kok ngelek ngelek ya?padahal saat pake kuota ga ada yang hostopt, sama juga di wifi, kadang² suka ngelek/error, mohon di perbaiki! secepatnya!
Pengguna Google;3;01/11/2025 07:00;bagus sih..., cuman game nya bnyk habisin kuota terus bisa ngebug lagi. udah lah ak gak ad salah tiba² dituduh Roblox ngelanggar sesuatu, malas main karena bnyk hacker nya. seru² tapi bnyk hacker jadinya pet² gag hilang gara² hacker. diperbaiki game nya, bnyk hacker soalnya
Pengguna Google;4;30/10/2025 15:23;game seru dan bagus tapi ada bug yang ngeselin, pas login layar nya stuck di putih polos terus di bagian bawah ada lingkaran putih kayak tempat liat ava gitu
Pengguna Google;1;03/11/2025 10:28;errorr banget ini apk, setelah di update semua media malah ilang. gimana sih?? terus Poto juga gak tersimpan di mediaa, ini gimana woiii, makin parah gak bisa ngambil foto. setelah update banyak item yang hilang🤨, gak banget sumpahh
Pengguna Google;3;20/10/2025 07:57;bagus si bagus tapi aku sekali masuk gamenya langsung bug parah ditambah gambar gamenya gak ada cuma ada namanya doang tolong admin roblox benerin akun ku pleaseee
Pengguna Google;2;24/10/2025 09:13;tolong perbaiki mic nya, udah verifikasi dan mencoba on mic tapi ga kedengeran sama lainnya, kita bisa denger tapi mereka gabisa denger kita, tolong solusinya
Pengguna Google;5;16/10/2025 12:20;"gila sih ini game, bikin gw ketagihan, tapi ada kekurangannya yaitu : 1. tombol jumpnya kecil bgt🗿, bisa gk developer tombol jump nya dibesarin atau bisa kita sesuain sndri , setiap main tower, tombol jump nya suka gk kepencet😭 2. suka tb"" disconnect , pdhl internetnya/sinyalnya bgs"" aja itu doang sih kekurangannya, semoga cepat di perbaiki y kata"" hari ini ""BUNGA MAWAR BUNGA MELATI CUMA ROBLOX YG ADA DI HATI"""
Pengguna Google;1;24/10/2025 04:46;game nya bagus tapi AKU SERING disconate padahal sinyal udah bagus tapi masih sering keluar game tiba-tiba, nah ada masalah lagi akun ku rawan banget kena hack sering ilang tu akun dan banyak yang pakai scrip atau hacker dan itu sangat merugikan pembuat game di roblox itu, semoga semua masalah ini bisa di perbaiki
Pengguna Google;5;30/10/2025 12:48;game ini sangat bagus dan memuaskan aku sangat suka pada game ini kecuali...brookhaven karena banyak yg aneh seperti ada suara nyaring atau org ketawa dan aku tidak suka dengan semua itu itu saja terima kasih
Pengguna Google;3;20/10/2025 13:44;Tolong dong perbaiki masalah di map fish it, kalau main agak lama, , , hp terlalu panas bisa-bisa menyebabkan kerusakan pada HP, padahalkan di map fish it harus menuntut kesabaran dan waktu bermain yang lama. . . .mohon diperbaiki masalah itu, terima kasih. . .
Pengguna Google;5;23/09/2025 09:27;bagus bangett cuma pas main peta peta banyak banget atau sering terjadi bug yaitu semuanya hilang kek barang barang tertentu hilang pas baru masuk gamenya,hitam atau gelap banget,tiba tina ga bisa megang kunci nya jadi tolong di hilangkan bugnya ya tapi gamenya udah bagusss kok
Pengguna Google;2;04/11/2025 10:01;terlalu sering di update padahal ga ada berubah sama sekali,kecewa banget setiap minggu pasti ada aja update nya mana habisin kuotanya banyak banget dan bikin hp sering ngeleg
Pengguna Google;5;19/10/2025 01:07;seru banget maen roblox,bisa dapet teman dengan banyak secara virtual, bisa seru seruan berkomunikasi, dan banyak sekali map map yang seru untuk dimainkan bareng teman teman dan custom custom Avatar skin juga bagus bagus.
Pengguna Google;5;30/09/2025 04:22;game nya bagus banget!!,tapi ada bug,pas main grow a garden gabisa jalan,trs juga gada tombol lompat,terus pas main peta peta lvl 3 layarnya malah ke atas trs,pas main brookhaven malah lompat lompat sendiri,yaa itu aja setau ku,juga roblox itu seru bangett,bisa berteman dan pilih map sesuka hati,tolong tambahin fitur ini: 1:bisa telponan 2:bisa realistis 3:bisa membeli robux gratis itu aja sih,semoga berkembang terus ya robloxx
Pengguna Google;5;22/10/2025 07:28;banyak sekali map yang kalian mainkan dan semua map itu seru lohh. jangan lupa dowload aplikasi ini.. tapi kami minta bug nya itu di hilangkan karena wifi aku sudah bagus tapi disconnect dan juga ga boros pakai wifi/data..semoga ini bisa diperbaiki lagi.. tombol loncat nya juga karena aku mau loncat tapi ga mau loncat dan juga gerak-gerak sendiri tanpa di pegang dan jika mau minta pertemanan tolong jangan pas mau lompat jadi nya aku ga bisa lompat dan pertemanannya ke tolak...
Pengguna Google;4;13/10/2025 16:41;banyak game yang bisa di mainin seru semua,tapi ada yang kurang untuk memperbesar tombol gerak/loncat nya yang sering kesel pas main Obby tombol loncat nya ga ke teken jadi nya kesel tolong untuk masukan fitur itu selanjutnya untuk segera di fix dimana ada bug join 2x nah itu kita udah keluar eh join lagi segera fix bug itu developer karena itu bisa berdampak ke steal a brainrot jadi sekian itu aja menurut ku yang masukan dan fix
Pengguna Google;5;05/11/2025 04:53;ini sangat seruuu!!!! tetapi banyakin lah item yg gratis soalnya banyak anak kecil yg bermain roblox dan tidak bisa top up TPI ini tetap bagussss
Pengguna Google;5;21/10/2025 08:05;Roblox ini seruuuuuuuu banget bisa kenalan sama orang atau bisa mabar sama temen terus bisa main game lainnya contohnya 99 ngiht in the fotest aku suka bangett game itu terus disitu ada rusa kalau malam hari terus aku nyelamatin bocil deh selesaii૮( ᵕ̩̩ - ᵕ̩̩ c)ა
Pengguna Google;2;05/11/2025 23:09;saya lagi kena bug gak tau kenapa dari kemarin suruh updatenya padahal gak ada update nya jadi gak bisa main pas saya hapus dan donlot gak bisa tetap aja
Pengguna Google;1;25/10/2025 06:26;game kock, jaringan bagus hp mendukung tpi ga bisa masuk map udh nunggu bbrapa mnt masih ttp gabisa skalinya bisa masuk malah ga bisa main alias kena bug😮‍💨 hadehhhh game rusakk
Pengguna Google;3;11/10/2025 09:17;Banyak kreator yg tiba2 menghapus item-nya. walaupun robuxnya kembali, tapi kami jadi merasa Roblox tidak adil. Karena kami player+buyer ga bisa balikin apa yang sudah terlanjur kami beli. Kalo kreator bisa hapus item mereka sesuka hati, setidaknya kasih player biasa bisa minta refund kalo item yang di beli ternyata tidak sesuai. munculkan fitur boleh refund, Untuk lebih adilnya refund nya bisa di potong 5-10%. Jadi kreator dan buyer ga rugi-rugi amat
Pengguna Google;2;01/11/2025 02:59;mic nya suka ke ban kalo main map yg bisa voice dan itu kurang menyenangkan sih, dijanjiim nya ban 5 menit tapi pas udah lewat 5 menit ga ada juga
Pengguna Google;5;21/10/2025 03:42;gem nya asik tapi yang bikin gem ini aku minta tolong biar gem ya ga harus palai kuota plisss karena gem ya asik, terima kasih yang bikin gem ini tapi aku saranin ga harus pakai kuota jadi kalau ga punya kuota bisa main juga, terima kasih
Pengguna Google;3;10/10/2025 15:50;teruntuk developer tolong optimalkan lagi koneksi internet pada game ini, karna sangat menyebalkan rasanya saat ingin bermain proses rendernya lama sekali, dan malah terkadang tidak muncul sama sekali objek dalam map, padahal sinyal wifi lancar, buka tiktok ig sangat lancar, tapi pas main game roblox malah lag berkepanjangan, tolong segera diperbaiki, karena sangat mengganggu pengalaman bermain🙏🏻
Pengguna Google;4;08/11/2025 03:22;versifikasi 2 langkah membuat banyak orang kebingungan termasuk saya seolah akun tersebut hilang dan membuat saya malas untuk bermain disebabkan aku yang tidak bisa log in
Pengguna Google;4;12/10/2025 08:14;"game burik, dikit-dikit ""disconnect"" padahal jaringan wifi udah bagus banget, kalo cuma beberapa kali mah aku maklumin mungkin ada bug sistem, lah ini setiap 5 menit setelah aku join ke map apapun pasti langsung ""disconnect"", tolong dong diperbaiki soalnya kalo dikit-dikit ""disconnect"" malah bikin males main"
Pengguna Google;5;18/10/2025 17:27;Roblox sih dari segi mana pun juga tetep bagus gratis lagi banyak game fitur dan GK lag lagi di beberapa game nya binatang 5 sih ini mah Ama kalo bisa nyediain versi offline nya dong
Pengguna Google;5;04/11/2025 01:07;geme ny sangat bagus tapi agk sdikit lag untuk geme ini tapi menurut ku sangat bagus jadi bagusin biar GK lag lagi kalo udh semua pasti geme ini jadi no 1 sih apalagi pas aku main blox fruit enk bngt cuy aku dapat buah creations lvl ku udh 700 jadi segini aj aku kasih tetap rating 5
Pengguna Google;4;27/10/2025 11:52;game ini bagus cuman terkadang agak leg dan smut dan kadang agak agak aja gamenya sih sama ada bug aja cuman udah bagus banget sih dan work lah untuk dimainkan
Pengguna Google;1;20/10/2025 08:13;gimana nih pas buat akun baru terjadi error game aneh emang woi pembuat Roblox lu denger ya kata gua baik-baik buat kalau orang login jadikan kayak biasa aja jangan pas login jadi error coba nanti di-update selanjutnya buat yang baik nanti orang mulai tidak suka Roblox lagi loh
Pengguna Google;5;07/09/2025 12:20;Kalau menurut aku sih game nya seru juga menarik bgt.., tapi masalahnya satu setiap aku mau chat gk bisa, plus keyboard aku juga gk muncul tapi gpp aku tetap kasih bintang lima karena banyak map dan temen/orang yg bisa kita temui tapi tolong cepat di perbaiki bugnya yawsss 💕🙌‼️
Pengguna Google;4;01/11/2025 05:13;untuk games nya bagus,,sayang untuk kesetabilan game ny kurang,,dan utunk di bagia fist it suka bug contoh nya kek di barang ,ikan yg udh kita jual masih ngebug
Pengguna Google;3;03/09/2025 01:05;aplikasi ini sangat bnyk map seperti,grow a garden,dead rails,brookhaven,evade,dll tapi tolong juga kondisikan hp ram seperti ram 2,ram 3 karena biasa nya terjadi fc,fps drop,dan blur baju/celana/dll tolong difix karena saya tidak nyaman bermain karena lag yg luar biasa
Pengguna Google;5;23/10/2025 12:22;seru banget terus banyak pilihjuga gamenya asik seru aku tutupnya mau main Roblox selamanya memang aku harus menemukan game seperti ini memang gratis download mana banyak gamenya pula aku nggak bosan dan seru adanya game survival
Pengguna Google;1;12/10/2025 03:22;"pls lah roblox tolong ilangin beberapa bugnya, contohnya pas mau ke menu bagian server atau mau ngecek profil orang, malah ga muncul"" padahal jaringan wifi lancar dan tolong juga saya sudah beli private server mahal"" tapi kalo gak kepake buat apa?, pls roblox tolong notice text ini. oh ya sama kalo buka menu setting malah ga muncul kek menu server jadi pls bet ya ini mah roblo, game udh bagus namun bug dan lainnya kalau bisa langsung di perbaiki jangan nunggu viral baru ada tindakan. 🙏🙏😅"
Pengguna Google;5;12/10/2025 04:06;bagus banget banyak mapnya dan aku sangat suka tapi selalu ada bug pas main grow a garden tombol jalan kadang ilang dan tombol lompat juga kadang ilang kadang juga ada jadi minta tolong agar cepat di perbaiki agar yg lain atau saya bisa menikmatinya🙏🏻
Pengguna Google;4;11/10/2025 16:57;"min, gamenya udah bagus banget, banyak pilihan, tapi jaringannya putus"" padahal wifinya lancar, ini gimana min, kesel, mau main gak bisa masuk karena katanya jaringannya terputus padahal gak😭😭🤾‍♂️ kebiasaan habis update sulit masuk map"
Pengguna Google;5;02/11/2025 11:55;gilaa sihh ini game, bisa menjelajah, naik gunung misalnya teruss banyak map dan tower yang bisa kita coba jelajahi, intiii nyaa game ini asik n seru bgtt.
Pengguna Google;3;27/10/2025 13:42;game nya bagus bangett tapi kesel banget robux aku ilang tiba tibaa, mana ngurangnya itu lebih dari yang seharusnya di bayarin pas lagi beli sesuatu ituu aku harap roblox bisa kasih robux gratis buat gantiin ituu😭😭
Pengguna Google;4;04/11/2025 06:16;saya lumayan suka ya tapi pas main 99 night in the forest itu lah bener kalau camp fire dah di level 4 ngeleg bener mudah mati plss semoga game nya makin stabil
Pengguna Google;1;24/10/2025 17:12;tolong roblox permainan milikmu makin rusak tidak jelas semua citer dimana mana tolong diperbaikin lagi sangat tidak nyaman bermain kalau seperti ini hapus semua dan belokir semua penggunaan script/citer tolong roblox tolong permainan milikmu telah rusak tolong benerin tolonggg🙏
Pengguna Google;1;24/10/2025 08:10;gamenya bagus apalagi grafiknya bisa di atur ini berguna banget buat HP gw yang patah patah ini btw saya mau kasih bintang t tapi tombol nya error jadi terpaksa bintang 1
Pengguna Google;2;04/11/2025 11:09;setelah update malah ada kerusakan nih yee, masuk ke map malah layarnya mengecil dan ada tanda buat ngebesarin layar di bawah kanan, tp pas dipencet malaj terkeluar gimanaaa sihh
Pengguna Google;4;07/11/2025 08:14;game nya seru tapi kalau main tower suka gak ke pencet tombol lompat nya karena tombol lompat nya terlalu kebawah mohon ada kan fitur pengaturan bisa di ubah
Pengguna Google;5;31/10/2025 06:16;game ini sangat seru bisa Mabar dengan teman atau pun orang randong juga tapi kenapa ya game ini bisa tiba tiba diskonek atau kena kick,dan mb nya sangat gede bisa di turunkan tidak mb nya??. tapi saya tetap suka dengan game Roblox ini dan jangan lupa bisa di perbaiki lagi agar tidak kena virus atau apapun lainnya
Pengguna Google;4;27/09/2025 04:52;"Game nya udah bagus tapi... mungkin masih ada yg kurang. 1. Kalau masuk ke game tower-tower tuh badanku kotak, rambutnya warna putih, dan gk ada bajunya. 2. Kalau baru masuk roblox selalu ada tulisan ""maaf koneksi tidak bagus tolong coba lg"". 3. Sering ngelag padahal koneksi lancar. 4. Kadang tiba-tiba loncat atau lari² sendiri terus menerus, tapi aku tetap suka dengan roblox!. Yaudah itu aj tolong diperbaiki ya developer. Terimakasih"
Pengguna Google;5;01/11/2025 23:12;Yang bilang game ini suka ngelag berarti bukan masalah dari jaringan tapi hp lu kentang burik ganti hp dulu baru bisa😂😂😂,game ini sangat bagus aku suka😋
Pengguna Google;3;27/10/2025 23:22;maaf yah saya kasih bintang tiga soal nya akun saya sering hilang item nya sekarang yang hilang avatar nya harus beli lagi kalo bisa tolong di kembalika yah kasian juga sama yang lain yang sering hilang item mereka mohon bantuan nya
Pengguna Google;5;08/10/2025 15:35;bagussss bgt,apalagi sekarang game Roblox makin terkenal gitu yaa,tapi ada kurang nya sedikit dari aku,game nyaa kalo aku misalkan naik gunung/main tower suka lag,padahal sinyal nyaa bagus,terus juga sering suruh update terus,padahal yang temen temen aku gaada.kadang kalo ngga main 3/4 hari langsung di suruh update,ini tuh nge bug atau gimana yaa? tolong di perbaiki yaaa
Pengguna Google;2;05/11/2025 14:11;kadang kadang koneksi terputus pas masuk roblox padahal wifi nya udah bagus terus kalo mau buka app lain yang pake data atau wifi masih bisa kenapa buka roblox gak bisa?
Pengguna Google;1;06/11/2025 10:55;Selalu disconnect saat di tengah² game sinyal bagus bagus aja padahal,di game lain ga pernah tuh ,cuman di roblox tok.
Pengguna Google;4;05/11/2025 00:41;gamenya bagus kok tapi masalahnya kalau masuk ke map pas keluar tiba² masuk sendiri lagi mohon bugnya dihilangkan ya roblox
Pengguna Google;5;06/11/2025 07:42;game nya baguss, tapi ko gampang panas ya hp nya apa karna hp gw atau dari apk nya?, trus juga kadang ngelaq mungkin karna wifi/data kurang baik
Pengguna Google;3;25/10/2025 23:13;bagus tapi saya coba main map kok nge crash ya? udah 3x loh ngecrash nya dan harus ulang dari awal tolong diperbaiki trima kasih
Pengguna Google;5;21/09/2025 03:05;bagus banget sih nih game, udah seru asik pula. tapi saran dari aku tolong bug-bug yg ada di map² itu tolong di perbaiki lagi sama tolong tombol loncat nya agak di besari karna sering banget main tower sering jatuh karna gak kepencet tombol loncat nya, tapi tetep seru kok.......
Pengguna Google;2;07/11/2025 02:26;ini game nya di benerin lagi ya bagus si bagus yang bikin kesel nya itu sinyal nya loh padahal lancar banget tapi kok bisa ngelag gitu aku coba main ml lah di ml kok bagus sinyal nya tapi di Roblox ngeleg parah anjir tolong lah di benerin lagi apa kurang liat DIBENERIN LAGI tau ngeleg parah tapi aku mainin ml sama ff kok sinyal nya lancar banget anjir lah tapi tapi di Roblox malah ngeleg parah cokk tolong lah ya di benerin lagi game nya kalau sinyal nya lancar ya di lancari kalau ngeleg baru
Pengguna Google;5;30/09/2025 00:59;game nya bagus dan seru,tapi ada sedikit bug seperti,layar tidak bisa di gerakan,dan tombol lompat mencet sendiri,Ghost touch dll,tapi aku ada sedikit tips untuk mengatasi bug di atas,caranya kalian pas main di game contoh grow A Garden kalian tinggal pencet logo roblox di pojok kiri atas tapi jangan keluar cukup pencet dan pencet lagi dan selesai semoga membantu☺️
Pengguna Google;5;07/10/2025 00:12;"game yang sangat baguss, banyak jenis map yang bisa dimainkan, tapi menurut saya, untuk ide ""update lebih sering"" itu ide yang menyulitkan beberapa player yang memiliki penyimpanan ponsel yang hampir full, jadi menurut saya update roblox lebih baik 1 bulan sekali saja, itu sudah sangat pas."
Pengguna Google;5;21/10/2025 03:40;maaf baru kasih ulasan hehe ...game nya bagus tapi menurut aku tombol lompatnya di gedein soalnya kalo main tower kadang ngak kepencet jadi bikin kesel tapi okelah aku kasih bintang lima 😁
Pengguna Google;4;05/09/2025 10:18;Luar biasa bagus, awalnya saya mengira roblox merupakan suatu game namun nyatanya tidak, roblox merupakan platform yang didalamnya pengguna bebas memilih genre permainan yang disediakan atau dibuat developer melalui roblox studio. Di platform ini kekurangan yang ada ialah terjemahannya yang kurat akurat, selain itu sudah bagus.
Pengguna Google;3;14/10/2025 03:51;sebenernya Udah cukup memuaskan, tapi ada 1 hal yang kurang, tolong permainan nya di update, apalagi permainan evolusi ikan, masa mentok di map 9 aja, padahal level udah melebihi map 9, tolong di update map-nya dan ditambahkan beberapa fitur baru berbayarnya dan non berbayar.
Pengguna Google;3;31/10/2025 07:25;roblox lagi knpp yaa, ko sayaa setiap masuk map kluar sendirii sihh???, jadi nya kan kesel kolo kaya gitu saya udah coba 10x ttp gabisaaa, udahh update padahallll, tolonggg dong ini Roblox kmppp yhhh????,,samaa kolo main ngelag bangett padahal internet lancarr lohh
Pengguna Google;4;30/10/2025 07:33;game nya seru, cmn sering lag, terus jaringan ku udh full tapi dibroblox gabisa²,dan mohon ya jangan di bikin lag,kalo udh semua baru bintang 5
Pengguna Google;5;06/11/2025 07:57;Roblox ini sangat menyenangkan dan kali aku lagi bosen mau main apa aku tu mainnya ini Mulu soalnya emang SE enak itu mainnya bikin nagih ada Map map yang banyak dan aku suka game ini tehnk you for watching babay
Pengguna Google;1;12/10/2025 13:17;langsung ke intinya saat mic tidak enak, contohnya gampang Ter kena ban, padahal menurut saya kata² tidak kasar, gameplay enak tidak nge lag tidak render bagus untuk di mainkan, hanya saja yang bermasalah di voice chat saja....
Pengguna Google;1;25/10/2025 13:37;Roblox Apalah😭... Aku udah pake wifi Malah gak ada sinyak Aku udah nunggu 1 jam tetep gak bisa 😭.. ya allah aku udah capek nunggu nih game 😭....Error terus😭..lagi main loading 5 menit gak masuk2😮‍💨😢, Apalagi Loading character nya map nya orang2 pada diem😢😭, capek tau gw roblox😭
Pengguna Google;5;14/10/2025 12:34;game ini sangat seruu kita bisa membuat tower dan memainkannya jg dan ad map yg lainnya,seperti evade, Brookhaven,grow a garden,dll,semua itu map Roblox yg sangat seru,kita jg bisa membuat Avatar nya sendiri,tetapi membutuhkan biaya untuk top up robux
Pengguna Google;2;26/10/2025 03:06;kualitas nya bagus banget bakan di kasih we an dan bisa mabar lagi dqn banyak hal yg seruh dah salah satu nya gratis kalo mau main keduali ada falilitas yg buruk yaitu ada herke dan lagi loading qtau lagi main eh malah diconnet tapi yg lenting geme nya seruh ada gag ada steal branrit 99 malam broohaven tanama vs branrot dan lain nya pokok nya seruh deh tapi saat loading geme kada² udah lama malah diconnet itu di bendi nya?
Pengguna Google;5;30/10/2025 16:14;Seruu bgt deh,, bisa mabar ga kyk sakura hehe,, ngebug nya ga ada cuma agak ngeleg dikit,, makasih ya roblox muachh untuk roblox game favorit ku deh pokoknya💖💖lopyuu roblox😘😘😘
Pengguna Google;4;04/10/2025 04:55;game yg bagus semua jenis game dari build , defend, attack, dll pasti ada dan saya suka ini namun banyak game pasti banyak bug Ter masuk saya yg akun nya ke bend tapi masih bisa masuk ke akun dan seolah-olah aman tolong bug seperti ini di hilangkan/ diperbaiki sebelum banyak korban
